ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022,F2023
1453,Oman,OM,OMN,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-0.969198978676771,-0.991391302002652,-1.02011057511278,-0.843236311402323,-2.29671116059225,-1.09705609449513,-0.454534415126416,-0.491535608533266,-1.10097800676207,-0.069244172879877,-1.8905599375888,-1.0480991841831,-1.32648894045305,-1.70439109372677,-1.33839093809081,-1.14990078713281,-1.16090080048342,-1.4373712716016,-1.22286581426077,-1.21421519783864,-0.989222606579622,-1.46018607705618,-1.56439884506194,-2.20300918186286,-1.59023417618882,-1.19906112410165,-2.02899775825907,-1.05819328170669,-0.731252513071461,-0.90401150420183
1454,"Other Asia, nes",,,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,3235003036,2934716143,3585056069,5265179641,4758625143,7685416329,11577435100,17196973990,20706590621,26421624555,32397693798,34531762295,25247242433,36748664270,34196323312,32103524289,32030214585,30593239173,25835820829,20109107006,21447760239.06,21228200508.52,18652028548.76,19366254605.557,24772656737.351,21735884731.97,
1455,"Other Asia, nes",,,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,9586371002,8582699306,10743013871,14373891486,9606817951,9921133995,12235960100,16725582449,15729167330,15757122770,15889536066,15394437922,8349722089,12890370887,13476650381,11254267606,10811121960,11088731444,10550253465,10449753841,11019198527.81,11610260050.62,12729583081.13,14857263086.446,19284124127.781,20880939500.11,
1456,"Other Asia, nes",,,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,12821374038,11517415449,14328069940,19639071127,14365443094,17606550324,23813395200,33922556439,36435757951,42178747325,48287229864,49926200217,33596964522,49639035157,47672973693,43357791895,42841336545,41681970617,36386074294,30558860847,32466958766.87,32838460559.14,31381611629.89,34223517692.003,44056780865.132,42616824232.08,
1457,"Other Asia, nes",,,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,-6351367966,-5647983163,-7157957802,-9108711845,-4848192808,-2235717666,-658525000,471391541,4977423291,10664501785,16508157732,19137324373,16897520344,23858293383,20719672931,20849256683,21219092625,19504507729,15285567364,9659353165,10428561711.25,9617940457.9,5922445467.63,4508991519.111,5488532609.57,854945231.860001,
1458,Pakistan,PK,PAK,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,,,,,,0.0407284589784791,0.0450839113172872,0.0450356630034523,0.0337878538405921,0.0530125329305529,0.0964457137738729,0.229083588759299,0.213242399145103,0.0778373345904002,0.0572321135067895,0.078181055293089,0.0847835949587631,0.0613500331935447,0.060558108397373,0.123535637531118,0.106625289531388,0.128621190864507,0.149670040454305,0.0460250657033372,0.0818426521776549,0.104513882861954
1459,Pakistan,PK,PAK,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,17502627,22751656,27335730,27737094,44895709,91033666,175429126,231479604,91892513,65026275,89436908,97643686,68727253,63094865,121419789.887,110979944.835,142428655.117,175295840.961,68176796.785,111580982.181,142528715.032
1460,Pakistan,PK,PAK,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,0.0155568826374919,0.0172092731718744,0.018825141771967,0.0171352641504841,0.024381166362076,0.0450207299675775,0.0937754997392836,0.117674298899683,0.0398533666331759,0.0260007519724614,0.034575097188854,0.0359748901403923,0.0229144189649859,0.0201180865106286,0.0357928343675794,0.0311599086229388,0.0443604658720907,0.0583521949485149,0.0195639731581231,0.029774930542248,0.0421387192906483
1461,Pakistan,PK,PAK,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,0.146723095066233,0.17122631634541,0.170323173740728,0.130366231234422,0.206969985656022,0.380370461899946,1.00118848828022,0.922689816635238,0.314884735942231,0.22992035474109,0.309823659082121,0.344195250010363,0.266895667253641,0.263295301880097,0.564647950251369,0.479126481383623,0.61029109723237,0.788361504509027,0.237703686431289,0.361421713834764,0.501388538659816
1462,Pakistan,PK,PAK,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,289753130,296784011,630912396,752038807,972186158,1675688774,1594242866,1154609551,1097232907,1052053040,1188209970,1804827560,2380835516,3423673894,3636936491.621,3112941546.666,2488041458.815,2191324901.879,3093914146.306,1359861476.681,880655118.234
1463,Pakistan,PK,PAK,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,0.257541650019504,0.224486389840967,0.434486852935386,0.46459025625972,0.527957637401504,0.828712443635468,0.85220125570789,0.586953956499783,0.475864941517666,0.420663341932381,0.459345879818602,0.664953115282357,0.793796639891054,1.09165409235241,1.07211736712067,0.874022547829486,0.774919050744698,0.729444675749193,0.887827767895152,0.362873495319977,0.260366332572377
1464,Pakistan,PK,PAK,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,2.22057758132637,1.67130003721157,2.48285203870759,2.37149772470168,2.76175322090781,3.77506155379407,5.03789247040097,2.9483029735736,2.42046921154882,2.32124599777975,2.61461482576395,3.65760952836299,5.18628007931156,6.98636355269923,6.34875722160709,5.1833088683149,4.97545324436822,4.78583700459637,4.27108476491926,1.92376693211354,1.75929103161463
1465,Pakistan,PK,PAK,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,307255757,319535667,658248126,779775901,1017081867,1766722440,1769671992,1386089155,1189125420,1117079315,1277646878,1902471246,2449562769,3486768759,3758356281.508,3223921491.501,2630470113.932,2366620742.84,3162090943.091,1471442458.862,1023183833.266
1466,Pakistan,PK,PAK,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,0.273098532656996,0.241695663012842,0.453311994707353,0.481725520410204,0.55233880376358,0.873733173603046,0.945976755447174,0.704628255399466,0.515718308150842,0.446664093904842,0.493920977007456,0.700928005422749,0.81671105885604,1.11177217886304,1.10791020148825,0.905182456452424,0.819279516616788,0.787796870697708,0.907391741053275,0.392648425862225,0.302505051863025
1467,Pakistan,PK,PAK,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,-272250503,-274032355,-603576666,-724301713,-927290449,-1584655108,-1418813740,-923129947,-1005340394,-987026765,-1098773062,-1707183874,-2312108263,-3360579029,-3515516701.734,-3001961601.831,-2345612803.698,-2016029060.918,-3025737349.521,-1248280494.5,-738126403.202
1468,Pakistan,PK,PAK,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,-0.241984767382012,-0.207277116669093,-0.415661711163419,-0.447454992109236,-0.503576471039428,-0.783691713667891,-0.758425755968607,-0.4692796576001,-0.43601157488449,-0.394662589959919,-0.424770782629748,-0.628978225141964,-0.770882220926068,-1.07153600584178,-1.03632453275309,-0.842862639206547,-0.730558584872607,-0.671092480800678,-0.868263794737029,-0.333098564777729,-0.218227613281728
1469,"Palau, Rep. of",PW,PLW,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,,,,,,,,,,,,,,,0.0699583583595187,,3.09032800364023,7.73893159272659,7.48658446912789,2.49893589987694,0.015460141645642,,,,,
1470,"Palau, Rep. of",PW,PLW,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,32385,,1848383,2373818,2944734,538459.72,6332.93,,,,,
1471,"Palau, Rep. of",PW,PLW,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,0.0150514321169257,,0.75254383538054,0.838075055437033,0.970687293025295,0.185630538076876,0.00219427476531224,,,,,
1472,"Palau, Rep. of",PW,PLW,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,0.281045895137468,,12.5457787009895,33.6672566216048,32.5502656872186,11.4219593784801,0.0694709791731754,,,,,
1473,"Palau, Rep. of",PW,PLW,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,2114856,5625704,3077761,7251810,2722781,4471038,6977277,8701032,6683378,10126000,5575102.16,4570963.95,,,,,
1474,"Palau, Rep. of",PW,PLW,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,1.07810744849647,2.82171283965546,1.67111661014033,3.9336871298998,1.39370128667326,2.0779844047922,3.0819139783373,3.54250606776237,2.3595626909294,3.33788366934811,1.92198074499306,1.58377731139251,,,,,
1475,"Palau, Rep. of",PW,PLW,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,1.38824751461667,3.33268463216425,2.46072238587848,5.01557583898407,1.63960965672755,2.29883061110604,3.23504986415556,3.95901646325984,3.22877480593132,4.64635615575359,2.60304209410325,2.1968671850135,,,,,
1476,"Palau, Rep. of",PW,PLW,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,4503423,,10549415,9057196,13070734,6113561.88,4577296.88,,,,,
1477,"Palau, Rep. of",PW,PLW,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,2.09303583690912,,4.29504990314291,3.19763774636643,4.30857096237341,2.10761128306993,1.58597158615782,,,,,
1478,"Palau, Rep. of",PW,PLW,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,,,-4438653,,-6852649,-4309560,-7181266,-5036642.44,-4564631.02,,,,,
1479,"Palau, Rep. of",PW,PLW,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,,,-2.06293297267527,,-2.78996223238183,-1.52148763549237,-2.36719637632281,-1.73635020691618,-1.5815830366272,,,,,
1480,Panama,PA,PAN,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.358042247268368,0.196021957418245,0.184515230561085,0.186160257820073,0.268124731908643,0.216563058868106,0.0657655233877193,0.0175799572226816,0.803030523614919,0.891988066331502,0.90357064134607,0.934969476432121,1.23763802943057,1.96773901930258,2.29544327493725,2.18862760780391,3.18028234140209,2.90875389050907,2.44120001378251,3.90175037692831,4.18202369484666,4.42266678378848,1.36096715581855,0.0665865864538891,0.0272349731471662,0.00438286771126063
1481,Panama,PA,PAN,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,6282473,12401899,10442630,8738518,4891604,4901252,5355677,6932238,5993957,2157209,628063,29888110,36871390,40448062,32770146,38072124,61243795,74046715,71551966,104472481,87776983,67510693,117706320,126338465,149705023,123808727,13311673,4532345,707688
1482,Panama,PA,PAN,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,0.0711860820175212,0.119179401782804,0.0928677966304742,0.0716827514119092,0.0382912292543459,0.0378246233778247,0.0406769908318256,0.0506566373683477,0.0415623432148045,0.0136436266662934,0.00364211877501777,0.156406951413717,0.167053596031812,0.155139388580204,0.116602158745924,0.124775422005299,0.170360548495354,0.176713158807778,0.151398242522158,0.201919663642922,0.156571916767822,0.112486471699182,0.182580494834673,0.187740582039886,0.214717706325567,0.216877889249495,0.0197482824191585,0.00592289104805347,0.000848725870163548
1483,Panama,PA,PAN,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,1.23870170046269,0.689139824435814,0.663397959003903,0.676044805054612,0.951684206854624,0.7801621537149,0.2497739877305,0.0664867331510991,3.09839338786625,3.48247380550221,3.56357549505887,4.08619701553904,5.35520145624996,7.96033143679531,9.22155586651559,8.67331108893205,12.9109655722294,12.6541709934352,10.6138799838478,17.8338445225583,18.7921487180109,20.9849881347681,7.16866322272462,0.343896892380048,0.120271159464943,0.0210261027215956
1484,Panama,PA,PAN,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,53099827,56296690,82763966,98763597,97517457,73410012,57602763,49924139,48432887,53505288,63311628,91194118,157381585,296803648,252848307,319395741,326243802,366276660,497952284,695695398,446105735,428017166,629631064,484584297,617038262,349637476,370264458,335226022,525720042
1485,Panama,PA,PAN,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,0.601668903302599,0.540998264584477,0.736031743231301,0.810165564950142,0.763361732120552,0.566529951135259,0.437499696572221,0.364815663462504,0.335835621172765,0.338403082012225,0.367142259639146,0.477226361360515,0.713050409095951,1.13839660548123,0.899680411294238,1.04676950437465,0.907505373433008,0.874122580402962,1.05362724285583,1.34460845016295,0.795739698755288,0.71316318483093,0.976654025275801,0.720098490718316,0.88500063442597,0.612466016207412,0.549298881242099,0.438075037266222,0.630492816197063
1486,Panama,PA,PAN,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,2.90622847909484,2.79217223078232,2.33640062796137,1.71901212474438,1.64910711391263,1.78216035039239,1.50097005400902,1.5500481243658,1.96952585106327,2.3441936941037,3.34471595601296,3.31613570910607,3.57345436731412,2.96264222003728,2.96187988780073,3.89457773759954,5.11823428580424,3.67587188442738,3.65921155791986,4.94823318327183,3.66195018026219,6.26970564539386,5.38131436675957,2.71134863713841,2.20106328092558,3.61891841715516
